College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
2632,Mahendra Institute of Technology (Autonomous) Mahendhirapuri Mallasamudram Namakkal District 637503,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,121.5,98,,112.5,,,96,91.5,
2632,Mahendra Institute of Technology (Autonomous) Mahendhirapuri Mallasamudram Namakkal District 637503,IT,INFORMATION TECHNOLOGY,153,117,,141.5,,,140,141.5,
2632,Mahendra Institute of Technology (Autonomous) Mahendhirapuri Mallasamudram Namakkal District 637503,ME,MECHANICAL ENGINEERING,95.5,***,,***,,,***,,
2633,Vidyaa Vikas College of Engineering and Technology Varahoorampatti Tiruchengode Namakkal District 637 214,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,108,***,,,,,,,
2633,Vidyaa Vikas College of Engineering and Technology Varahoorampatti Tiruchengode Namakkal District 637 214,CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
2633,Vidyaa Vikas College of Engineering and Technology Varahoorampatti Tiruchengode Namakkal District 637 214,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
2633,Vidyaa Vikas College of Engineering and Technology Varahoorampatti Tiruchengode Namakkal District 637 214,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
2633,Vidyaa Vikas College of Engineering and Technology Varahoorampatti Tiruchengode Namakkal District 637 214,ME,MECHANICAL ENGINEERING,,,,,,,,,
2633,Vidyaa Vikas College of Engineering and Technology Varahoorampatti Tiruchengode Namakkal District 637 214,SC,Computer Science and Engineering (Cyber Security),***,,,,,,,,
2634,Excel Engineering College (Autonomous) NH-544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,144,117,***,123,,,***,106,
2634,Excel Engineering College (Autonomous) NH-544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,AE,AERONAUTICAL ENGINEERING,125.5,***,,***,,,80,,
2634,Excel Engineering College (Autonomous) NH-544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,AG,AGRICULTURAL ENGINEERING,124.5,***,,***,,,***,113,
2634,Excel Engineering College (Autonomous) NH-544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,BM,BIO MEDICAL ENGINEERING,148,***,130.5,94.5,,,97,135,
2634,Excel Engineering College (Autonomous) NH-544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,157,101.5,151,115,,,***,***,
2634,Excel Engineering College (Autonomous) NH-544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,CE,CIVIL ENGINEERING,***,,,,,,,,
2634,Excel Engineering College (Autonomous) NH-544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,CJ,M.Tech. Computer Science and Engineering (Integrated 5 years),122.5,***,,***,,,***,,
2634,Excel Engineering College (Autonomous) NH-544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,CS,COMPUTER SCIENCE AND ENGINEERING,138,102,***,115.5,,,***,***,111.5
2634,Excel Engineering College (Autonomous) NH-544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,143.5,***,,112.5,,,***,120.5,
2634,Excel Engineering College (Autonomous) NH-544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,129,***,***,107.5,,,***,***,
2634,Excel Engineering College (Autonomous) NH-544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,FD,FOOD TECHNOLOGY,138,90.5,,104.5,,,***,128.5,
2634,Excel Engineering College (Autonomous) NH-544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,IT,INFORMATION TECHNOLOGY,153,110.5,***,127,,,***,126,
2634,Excel Engineering College (Autonomous) NH-544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,ME,MECHANICAL ENGINEERING,113,***,,99,,,89.5,111.5,
2634,Excel Engineering College (Autonomous) NH-544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,PC,PETRO CHEMICAL TECHNOLOGY,***,,,,,,,,
2634,Excel Engineering College (Autonomous) NH-544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,SF,Safety and Fire Engineering,128,,,104.5,,,82.5,,105.5
2635,CMS College of Engineering Emapuram Post Namakkal District 637003,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,107,***,96,,,,,,
2635,CMS College of Engineering Emapuram Post Namakkal District 637003,BM,BIO MEDICAL ENGINEERING,102,***,,,,,,,
2635,CMS College of Engineering Emapuram Post Namakkal District 637003,CS,COMPUTER SCIENCE AND ENGINEERING,122.5,***,,***,,,,,
2635,CMS College of Engineering Emapuram Post Namakkal District 637003,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,123,***,,***,,,,,
2635,CMS College of Engineering Emapuram Post Namakkal District 637003,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,97,,,***,,,,,
2635,CMS College of Engineering Emapuram Post Namakkal District 637003,ME,MECHANICAL ENGINEERING,***,,,,,,,,
2636,A V S Engineering College Military Road Ammapet Salem District 636003,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,139,119,103.5,110.5,,,94,,108
2636,A V S Engineering College Military Road Ammapet Salem District 636003,BM,BIO MEDICAL ENGINEERING,127,***,,117,,,100.5,113.5,
2636,A V S Engineering College Military Road Ammapet Salem District 636003,CE,CIVIL ENGINEERING,101.5,***,95,***,,,90,,
2636,A V S Engineering College Military Road Ammapet Salem District 636003,CS,COMPUTER SCIENCE AND ENGINEERING,131.5,110,123,113.5,,,90,***,
2636,A V S Engineering College Military Road Ammapet Salem District 636003,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,132,100.5,96,116.5,,,102,91,109
2636,A V S Engineering College Military Road Ammapet Salem District 636003,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,115,***,107.5,105.5,,,97,***,
2636,A V S Engineering College Military Road Ammapet Salem District 636003,IT,INFORMATION TECHNOLOGY,130,108.5,112,111,,,***,,
2636,A V S Engineering College Military Road Ammapet Salem District 636003,ME,MECHANICAL ENGINEERING,104,***,,***,,,***,88,
2638,Mahendra Engineering College for Women Kumaramangalam Namakkal District 637205,CS,COMPUTER SCIENCE AND ENGINEERING,109,***,***,***,,,,***,
2638,Mahendra Engineering College for Women Kumaramangalam Namakkal District 637205,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,99,***,,***,,,,,91
2638,Mahendra Engineering College for Women Kumaramangalam Namakkal District 637205,IT,INFORMATION TECHNOLOGY,132.5,***,,***,,,***,111.5,
2639,R P Sarathy Institute of Technology Poosaripatty Kadaympatty Taluk Salem Tamil Nadu-636305,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,144.5,113.5,94.5,132,,,96.5,113,
2639,R P Sarathy Institute of Technology Poosaripatty Kadaympatty Taluk Salem Tamil Nadu-636305,CS,COMPUTER SCIENCE AND ENGINEERING,142,104.5,126.5,127.5,,,***,***,
2639,R P Sarathy Institute of Technology Poosaripatty Kadaympatty Taluk Salem Tamil Nadu-636305,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,137.5,115.5,120,129,,,***,,109
2639,R P Sarathy Institute of Technology Poosaripatty Kadaympatty Taluk Salem Tamil Nadu-636305,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,126,102,101,117.5,,,***,,
2639,R P Sarathy Institute of Technology Poosaripatty Kadaympatty Taluk Salem Tamil Nadu-636305,IT,INFORMATION TECHNOLOGY,137.5,104,100.5,127.5,,,***,111.5,
2639,R P Sarathy Institute of Technology Poosaripatty Kadaympatty Taluk Salem Tamil Nadu-636305,ME,MECHANICAL ENGINEERING,103.5,***,,***,,,***,,
2640,Jayalakshmi Institute of Technology Thoppur Dharmapuri District 635352,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,***,,,,,,,,
2640,Jayalakshmi Institute of Technology Thoppur Dharmapuri District 635352,AG,AGRICULTURAL ENGINEERING,***,,,,,,,,
2640,Jayalakshmi Institute of Technology Thoppur Dharmapuri District 635352,CE,CIVIL ENGINEERING,***,,,,,,,,
2640,Jayalakshmi Institute of Technology Thoppur Dharmapuri District 635352,CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
2640,Jayalakshmi Institute of Technology Thoppur Dharmapuri District 635352,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
2640,Jayalakshmi Institute of Technology Thoppur Dharmapuri District 635352,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
2640,Jayalakshmi Institute of Technology Thoppur Dharmapuri District 635352,IT,INFORMATION TECHNOLOGY,***,,,,,,,,
2640,Jayalakshmi Institute of Technology Thoppur Dharmapuri District 635352,ME,MECHANICAL ENGINEERING,***,,,,,,,,
2641,Varuvan Vadivelan Institute of Technology Nallanahalli Dharmapuri District 636701,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,106,***,,***,,,,,
2641,Varuvan Vadivelan Institute of Technology Nallanahalli Dharmapuri District 636701,CE,CIVIL ENGINEERING,***,,,,,,,,
2641,Varuvan Vadivelan Institute of Technology Nallanahalli Dharmapuri District 636701,CS,COMPUTER SCIENCE AND ENGINEERING,99.5,,,***,,,,,
2641,Varuvan Vadivelan Institute of Technology Nallanahalli Dharmapuri District 636701,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,89.5,,,,,,,,
2641,Varuvan Vadivelan Institute of Technology Nallanahalli Dharmapuri District 636701,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
2641,Varuvan Vadivelan Institute of Technology Nallanahalli Dharmapuri District 636701,IT,INFORMATION TECHNOLOGY,***,,,,,,,,
2641,Varuvan Vadivelan Institute of Technology Nallanahalli Dharmapuri District 636701,ME,MECHANICAL ENGINEERING,***,,,,,,,,
2642,P S V College of Engineeering and Technology Mittapalli Balinayanapalli Post Elathagiri Krishnagiri District 635108,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,140,***,131,125,,,90,***,
2642,P S V College of Engineeering and Technology Mittapalli Balinayanapalli Post Elathagiri Krishnagiri District 635108,BM,BIO MEDICAL ENGINEERING,113,***,,93.5,,,,,
2642,P S V College of Engineeering and Technology Mittapalli Balinayanapalli Post Elathagiri Krishnagiri District 635108,CE,CIVIL ENGINEERING,96.5,***,,***,,,,,
2642,P S V College of Engineeering and Technology Mittapalli Balinayanapalli Post Elathagiri Krishnagiri District 635108,CS,COMPUTER SCIENCE AND ENGINEERING,140.5,106,103,122,,,87.5,,88.5
2642,P S V College of Engineeering and Technology Mittapalli Balinayanapalli Post Elathagiri Krishnagiri District 635108,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,135.5,93.5,130.5,122,,,***,,
2642,P S V College of Engineeering and Technology Mittapalli Balinayanapalli Post Elathagiri Krishnagiri District 635108,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,111.5,***,***,98,,,,,
2642,P S V College of Engineeering and Technology Mittapalli Balinayanapalli Post Elathagiri Krishnagiri District 635108,IT,INFORMATION TECHNOLOGY,133,***,128,121,,,88.5,***,
2642,P S V College of Engineeering and Technology Mittapalli Balinayanapalli Post Elathagiri Krishnagiri District 635108,ME,MECHANICAL ENGINEERING,94.5,***,***,***,,,***,,
2643,Bharathiyar Institute of Engineering for Women Deviayakurichi Attur Taluk Salem District 636112,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,134.5,***,***,***,,,***,95,
2643,Bharathiyar Institute of Engineering for Women Deviayakurichi Attur Taluk Salem District 636112,CS,COMPUTER SCIENCE AND ENGINEERING,132,***,***,***,,,93,***,
2643,Bharathiyar Institute of Engineering for Women Deviayakurichi Attur Taluk Salem District 636112,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,107.5,***,,***,,,***,106.5,
2643,Bharathiyar Institute of Engineering for Women Deviayakurichi Attur Taluk Salem District 636112,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
2646,Tagore Institute of Engineering and Technology Deviyakurichi Attur Taluk Salem District 636112,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,124,***,***,***,,,***,,
2646,Tagore Institute of Engineering and Technology Deviyakurichi Attur Taluk Salem District 636112,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),85,,,,,,,,
2646,Tagore Institute of Engineering and Technology Deviyakurichi Attur Taluk Salem District 636112,CE,CIVIL ENGINEERING,***,,,,,,,,
2646,Tagore Institute of Engineering and Technology Deviyakurichi Attur Taluk Salem District 636112,CS,COMPUTER SCIENCE AND ENGINEERING,132.5,***,,***,,,***,,
2646,Tagore Institute of Engineering and Technology Deviyakurichi Attur Taluk Salem District 636112,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
2646,Tagore Institute of Engineering and Technology Deviyakurichi Attur Taluk Salem District 636112,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
2646,Tagore Institute of Engineering and Technology Deviyakurichi Attur Taluk Salem District 636112,ME,MECHANICAL ENGINEERING,***,,,,,,,,
2647,J K K Nataraja College of Engineering and Technology Komarapalayam Amani Thattankuttai Panchayat Namakkal District 638183,CS,COMPUTER SCIENCE AND ENGINEERING,121,***,,101.5,,,***,***,
2647,J K K Nataraja College of Engineering and Technology Komarapalayam Amani Thattankuttai Panchayat Namakkal District 638183,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
2647,J K K Nataraja College of Engineering and Technology Komarapalayam Amani Thattankuttai Panchayat Namakkal District 638183,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
2647,J K K Nataraja College of Engineering and Technology Komarapalayam Amani Thattankuttai Panchayat Namakkal District 638183,IT,INFORMATION TECHNOLOGY,110.5,***,,***,,,***,92.5,
2647,J K K Nataraja College of Engineering and Technology Komarapalayam Amani Thattankuttai Panchayat Namakkal District 638183,ME,MECHANICAL ENGINEERING,***,,,,,,,,
2648,Annapoorana Engineering College (Autonomous) Sankari Main Road NH-47 Periaseeragapadi Salem District 636308,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,124.5,***,***,101.5,,,***,101.5,
2648,Annapoorana Engineering College (Autonomous) Sankari Main Road NH-47 Periaseeragapadi Salem District 636308,AU,AUTOMOBILE ENGINEERING,***,,,,,,,,
2648,Annapoorana Engineering College (Autonomous) Sankari Main Road NH-47 Periaseeragapadi Salem District 636308,BM,BIO MEDICAL ENGINEERING,116.5,***,,***,,,***,***,
2648,Annapoorana Engineering College (Autonomous) Sankari Main Road NH-47 Periaseeragapadi Salem District 636308,CE,CIVIL ENGINEERING,***,,,,,,,,
2648,Annapoorana Engineering College (Autonomous) Sankari Main Road NH-47 Periaseeragapadi Salem District 636308,CS,COMPUTER SCIENCE AND ENGINEERING,127,***,105,117,,,97.5,,
2648,Annapoorana Engineering College (Autonomous) Sankari Main Road NH-47 Periaseeragapadi Salem District 636308,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,116.5,***,,105.5,,,93,94,116.5
2648,Annapoorana Engineering College (Autonomous) Sankari Main Road NH-47 Periaseeragapadi Salem District 636308,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,102.5,***,,***,,,***,91,
2648,Annapoorana Engineering College (Autonomous) Sankari Main Road NH-47 Periaseeragapadi Salem District 636308,IT,INFORMATION TECHNOLOGY,128,***,,108.5,,,105.5,***,108.5
2648,Annapoorana Engineering College (Autonomous) Sankari Main Road NH-47 Periaseeragapadi Salem District 636308,ME,MECHANICAL ENGINEERING,88,,,***,,,***,,
2650,Christ The King Engineering College Cecilia Gardens Chikkarampalayam Village Coimbatore District 641104,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,123,101.5,***,82,,,92,110,
2650,Christ The King Engineering College Cecilia Gardens Chikkarampalayam Village Coimbatore District 641104,CE,CIVIL ENGINEERING,***,,,,,,,,
2650,Christ The King Engineering College Cecilia Gardens Chikkarampalayam Village Coimbatore District 641104,CS,COMPUTER SCIENCE AND ENGINEERING,143.5,99.5,100.5,100,,,110,116.5,
2650,Christ The King Engineering College Cecilia Gardens Chikkarampalayam Village Coimbatore District 641104,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,111,***,,***,,,83.5,,110.5
2650,Christ The King Engineering College Cecilia Gardens Chikkarampalayam Village Coimbatore District 641104,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,91,***,,,,,***,,
2650,Christ The King Engineering College Cecilia Gardens Chikkarampalayam Village Coimbatore District 641104,IT,INFORMATION TECHNOLOGY,119.5,98.5,***,***,,,97,102.5,
2650,Christ The King Engineering College Cecilia Gardens Chikkarampalayam Village Coimbatore District 641104,ME,MECHANICAL ENGINEERING,***,,,,,,,,
2651,Jai Shriram Engineering College Dharapuram Road Avinashi Palayam Tiruppur District 638660,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,145.5,125.5,***,115,,,***,123,
2651,Jai Shriram Engineering College Dharapuram Road Avinashi Palayam Tiruppur District 638660,CE,CIVIL ENGINEERING,123,91,,***,,,,90,
2651,Jai Shriram Engineering College Dharapuram Road Avinashi Palayam Tiruppur District 638660,CS,COMPUTER SCIENCE AND ENGINEERING,139.5,117.5,***,98,,,***,***,
2651,Jai Shriram Engineering College Dharapuram Road Avinashi Palayam Tiruppur District 638660,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,140,112,,108,,,***,116,
2651,Jai Shriram Engineering College Dharapuram Road Avinashi Palayam Tiruppur District 638660,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,110,91.5,***,***,,,***,,
2651,Jai Shriram Engineering College Dharapuram Road Avinashi Palayam Tiruppur District 638660,FT,FASHION TECHNOLOGY,119.5,***,,***,,,***,***,
2651,Jai Shriram Engineering College Dharapuram Road Avinashi Palayam Tiruppur District 638660,ME,MECHANICAL ENGINEERING,109.5,***,,***,,,***,99,
2652,AL-Ameen Engineering College (Autonomous) Karundevan Palayam Nanjai Uthukuli Post Erode District 638104,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,107.5,***,106,,,,,93,
2652,AL-Ameen Engineering College (Autonomous) Karundevan Palayam Nanjai Uthukuli Post Erode District 638104,CS,COMPUTER SCIENCE AND ENGINEERING,100,,94.5,***,,,,,
2652,AL-Ameen Engineering College (Autonomous) Karundevan Palayam Nanjai Uthukuli Post Erode District 638104,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,107.5,***,106,,,,,,
2652,AL-Ameen Engineering College (Autonomous) Karundevan Palayam Nanjai Uthukuli Post Erode District 638104,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,89,,89,,,,,,
2652,AL-Ameen Engineering College (Autonomous) Karundevan Palayam Nanjai Uthukuli Post Erode District 638104,IT,INFORMATION TECHNOLOGY,110,,108.5,***,,,,,
2652,AL-Ameen Engineering College (Autonomous) Karundevan Palayam Nanjai Uthukuli Post Erode District 638104,ME,MECHANICAL ENGINEERING,***,,,,,,,,
2653,Knowledge Institute of Technology (Autonomous) KIOT Campus Kakapalayam Post Salem District 637504,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,162,150.5,158.5,144.5,,,108.5,108,
2653,Knowledge Institute of Technology (Autonomous) KIOT Campus Kakapalayam Post Salem District 637504,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,156.5,145,,138.5,,,***,,
2653,Knowledge Institute of Technology (Autonomous) KIOT Campus Kakapalayam Post Salem District 637504,CE,CIVIL ENGINEERING,136,104.5,,121.5,,,***,100.5,
2653,Knowledge Institute of Technology (Autonomous) KIOT Campus Kakapalayam Post Salem District 637504,CS,COMPUTER SCIENCE AND ENGINEERING,170.5,157,142.5,150,,,***,113,117.5
2653,Knowledge Institute of Technology (Autonomous) KIOT Campus Kakapalayam Post Salem District 637504,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,165,151.5,141.5,148.5,,,***,***,
2653,Knowledge Institute of Technology (Autonomous) KIOT Campus Kakapalayam Post Salem District 637504,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,155,144,132.5,137.5,,,***,,
2653,Knowledge Institute of Technology (Autonomous) KIOT Campus Kakapalayam Post Salem District 637504,IT,INFORMATION TECHNOLOGY,164,152.5,141,150.5,,,***,,123
2653,Knowledge Institute of Technology (Autonomous) KIOT Campus Kakapalayam Post Salem District 637504,ME,MECHANICAL ENGINEERING,134.5,126,***,115,,,,,
2656,Builders Engineering college Nathakadaiyur Erode Road Palayakottai Village Kangeyam Tiruppur District 638108,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,177.5,119.5,129,142,,,***,,
2656,Builders Engineering college Nathakadaiyur Erode Road Palayakottai Village Kangeyam Tiruppur District 638108,CE,CIVIL ENGINEERING,125.5,106,,111,,,***,***,118
2656,Builders Engineering college Nathakadaiyur Erode Road Palayakottai Village Kangeyam Tiruppur District 638108,CS,COMPUTER SCIENCE AND ENGINEERING,166,145,101.5,141.5,,,***,164,
2656,Builders Engineering college Nathakadaiyur Erode Road Palayakottai Village Kangeyam Tiruppur District 638108,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,150.5,133,,131.5,,,***,,
2656,Builders Engineering college Nathakadaiyur Erode Road Palayakottai Village Kangeyam Tiruppur District 638108,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,140.5,124,128,117.5,,,111.5,118,
2656,Builders Engineering college Nathakadaiyur Erode Road Palayakottai Village Kangeyam Tiruppur District 638108,ME,MECHANICAL ENGINEERING,124,94.5,94,112,,,80,***,
2658,V S A Group of Institutions NH-47 Uthamasola Puram Post Salem District 636010,BM,BIO MEDICAL ENGINEERING,***,,,,,,,,
2658,V S A Group of Institutions NH-47 Uthamasola Puram Post Salem District 636010,CE,CIVIL ENGINEERING,***,,,,,,,,
2658,V S A Group of Institutions NH-47 Uthamasola Puram Post Salem District 636010,CS,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,,,
2658,V S A Group of Institutions NH-47 Uthamasola Puram Post Salem District 636010,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
2658,V S A Group of Institutions NH-47 Uthamasola Puram Post Salem District 636010,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
2658,V S A Group of Institutions NH-47 Uthamasola Puram Post Salem District 636010,IT,INFORMATION TECHNOLOGY,***,,,,,,,,
2658,V S A Group of Institutions NH-47 Uthamasola Puram Post Salem District 636010,ME,MECHANICAL ENGINEERING,***,,,,,,,,
2659,Salem College of Engineering and Technology Salem-Attur Main Road NH-68 Mettupatty Perumapalayam Salem District 636111,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,131,***,,94,,,92,,
2659,Salem College of Engineering and Technology Salem-Attur Main Road NH-68 Mettupatty Perumapalayam Salem District 636111,BM,BIO MEDICAL ENGINEERING,119.5,***,90.5,87.5,,,***,,
2659,Salem College of Engineering and Technology Salem-Attur Main Road NH-68 Mettupatty Perumapalayam Salem District 636111,BT,BIO TECHNOLOGY,134,98.5,,116,,,114,113.5,
2659,Salem College of Engineering and Technology Salem-Attur Main Road NH-68 Mettupatty Perumapalayam Salem District 636111,CE,CIVIL ENGINEERING,***,,,,,,,,
2659,Salem College of Engineering and Technology Salem-Attur Main Road NH-68 Mettupatty Perumapalayam Salem District 636111,CS,COMPUTER SCIENCE AND ENGINEERING,126,***,113,***,,,92.5,97.5,
2659,Salem College of Engineering and Technology Salem-Attur Main Road NH-68 Mettupatty Perumapalayam Salem District 636111,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,117,93,***,***,,,***,,104.5
2659,Salem College of Engineering and Technology Salem-Attur Main Road NH-68 Mettupatty Perumapalayam Salem District 636111,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,98,,,***,,,***,,
2659,Salem College of Engineering and Technology Salem-Attur Main Road NH-68 Mettupatty Perumapalayam Salem District 636111,IT,INFORMATION TECHNOLOGY,121.5,***,117,85.5,,,***,117.5,
2659,Salem College of Engineering and Technology Salem-Attur Main Road NH-68 Mettupatty Perumapalayam Salem District 636111,ME,MECHANICAL ENGINEERING,100.5,***,,***,,,,,99.5
2661,Vivekanandha College of Technology for Women Sathinaickenpalayam Elayampalayam Village Kumaramangalam Namakkal District 637205,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,161,137,133,142,,,***,159.9,
2661,Vivekanandha College of Technology for Women Sathinaickenpalayam Elayampalayam Village Kumaramangalam Namakkal District 637205,AG,AGRICULTURAL ENGINEERING,147.5,100,,127,,,114,126,
2661,Vivekanandha College of Technology for Women Sathinaickenpalayam Elayampalayam Village Kumaramangalam Namakkal District 637205,CE,CIVIL ENGINEERING,123,***,,99,,,101.5,105,
2661,Vivekanandha College of Technology for Women Sathinaickenpalayam Elayampalayam Village Kumaramangalam Namakkal District 637205,CS,COMPUTER SCIENCE AND ENGINEERING,156.5,138,***,136,,,***,***,
2661,Vivekanandha College of Technology for Women Sathinaickenpalayam Elayampalayam Village Kumaramangalam Namakkal District 637205,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,162,137.5,152.5,135,,,125.5,138.5,
2661,Vivekanandha College of Technology for Women Sathinaickenpalayam Elayampalayam Village Kumaramangalam Namakkal District 637205,IT,INFORMATION TECHNOLOGY,149.5,144.5,119.5,140.5,,,***,134,
2673,Sree Sakthi Engineering College Bettathapuram Bilichi Village Karamadai Coimbatore District 641104,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),143.5,126.5,117.5,111.5,,,134,140,
2673,Sree Sakthi Engineering College Bettathapuram Bilichi Village Karamadai Coimbatore District 641104,CE,CIVIL ENGINEERING,112,94,,95,,,100.5,110.5,
2673,Sree Sakthi Engineering College Bettathapuram Bilichi Village Karamadai Coimbatore District 641104,CS,COMPUTER SCIENCE AND ENGINEERING,152,140,112,116,,,124,103,130.5
2673,Sree Sakthi Engineering College Bettathapuram Bilichi Village Karamadai Coimbatore District 641104,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,138,116.5,92,108.5,,,108,126.5,131.5
2673,Sree Sakthi Engineering College Bettathapuram Bilichi Village Karamadai Coimbatore District 641104,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,119,107,,104.5,,,103,,
2673,Sree Sakthi Engineering College Bettathapuram Bilichi Village Karamadai Coimbatore District 641104,IT,INFORMATION TECHNOLOGY,145,123,114,110.5,,,100,108,
2673,Sree Sakthi Engineering College Bettathapuram Bilichi Village Karamadai Coimbatore District 641104,ME,MECHANICAL ENGINEERING,110,98.5,88.5,97.5,,,97.5,107,
2673,Sree Sakthi Engineering College Bettathapuram Bilichi Village Karamadai Coimbatore District 641104,SC,Computer Science and Engineering (Cyber Security),142.5,130.5,129.5,110,,,100,102.5,
2683,Shreenivasa Engineering College B Pallipatti Bommidi Pappireddipatti Taluk Dharmapuri District 635301,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,106,***,,***,,,,,
2683,Shreenivasa Engineering College B Pallipatti Bommidi Pappireddipatti Taluk Dharmapuri District 635301,AG,AGRICULTURAL ENGINEERING,***,,,,,,,,
