College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",IC,INSTRUMENTATION AND CONTROL ENGINEERING,111.5,***,,***,,,,,
2721,"Tamilnadu College of Engineering, Karumathampatti Post, Coimbatore District 641659",ME,MECHANICAL ENGINEERING,100.5,***,,,,,***,,
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,189,184.955,183,178.605,,,156,129,
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),184.5,182,182,174.5,,,139.5,118,
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",CE,CIVIL ENGINEERING,153.2,137.5,134,116,,,***,,
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",CI,Computer Science and Engineering (Internet of Things),182.55,180.5,178,172.5,,,121.5,116.5,128
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",CS,COMPUTER SCIENCE AND ENGINEERING,189,186,182.5,182,,,145.5,144,99
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,185,182.5,172,173,,,128.5,122.5,131
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,179,175,170.5,160,,,114.5,,
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",IT,INFORMATION TECHNOLOGY,186.5,183.69,176.83,178,,,151.5,124,117.5
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",ME,MECHANICAL ENGINEERING,166,160.5,143,153,,,***,,
2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",SC,Computer Science and Engineering (Cyber Security),184,181,180.5,175,,,141,118,
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,165.5,156,165.15,124.5,,,,137,
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",BM,BIO MEDICAL ENGINEERING,151,132,,120,,,***,144,
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",CE,CIVIL ENGINEERING,107.5,***,,81.5,,,***,102.5,
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",CS,COMPUTER SCIENCE AND ENGINEERING,173.5,165,131.5,148,,,91.5,115.5,
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,162.5,149.5,106.5,132,,,***,***,
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,147,136.5,114,118,,,***,124,
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",IT,INFORMATION TECHNOLOGY,166.5,159.5,113,140,,,***,***,
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",MD,MEDICAL ELECTRONICS ENGINEERING,141.5,110,,104.5,,,***,99.5,
2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638012",ME,MECHANICAL ENGINEERING,126,103.5,80,92.5,,,***,,
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",CS,COMPUTER SCIENCE AND ENGINEERING,170.5,162.5,157,154.5,,,***,94,
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,166.5,161,134,149.5,,,***,115.5,
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,161.5,154.5,129.5,140,,,,,
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",IT,INFORMATION TECHNOLOGY,171.5,162,139,165,,,114.5,,
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",ME,MECHANICAL ENGINEERING,142.5,133.5,92,108.5,,,***,,
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",AG,AGRICULTURAL ENGINEERING,130,***,,***,,,***,102.5,
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",AL,Artificial Intelligence and Machine Learning,162.5,155,142.5,141,,,***,,
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",AO,AEROSPACE ENGINEERING,138.5,110.5,,99,,,,,
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",AU,AUTOMOBILE ENGINEERING,117,***,,***,,,,,
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",BM,BIO MEDICAL ENGINEERING,140.5,124,135.5,118.5,,,***,108,
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",CE,CIVIL ENGINEERING,113.5,***,,***,,,***,,
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",CS,COMPUTER SCIENCE AND ENGINEERING,169,160.5,144.5,153,,,93,***,
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,162.5,154,149,144,,,***,***,
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,152,136.5,133.5,128.5,,,***,,
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",FD,FOOD TECHNOLOGY,145.5,116.5,,101,,,***,,
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",IT,INFORMATION TECHNOLOGY,168,160,164.5,149.5,,,109.5,109.5,102.5
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",ME,MECHANICAL ENGINEERING,119.5,***,***,***,,,,,
2726,"SNS College of Technology (Autonomous), Kalappatti Post, Coimbatore District 641035",MZ,Mechatronics Engineering,146,129,98.5,126,,,,,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,167.5,162,142,152,,,***,,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",AG,AGRICULTURAL ENGINEERING,155.975,137,,135,,,***,89,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",AL,Artificial Intelligence and Machine Learning,164.5,160.5,146.5,145.5,,,,,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",BM,BIO MEDICAL ENGINEERING,142.5,116,,***,,,***,,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",BT,BIO TECHNOLOGY,151.5,136.5,,98.5,,,***,,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",CE,CIVIL ENGINEERING,100.5,,,***,,,,,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",CS,COMPUTER SCIENCE AND ENGINEERING,173,168,156,156,,,***,***,98
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,167,160,146.5,148.5,,,***,***,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,156.5,147.5,135.5,128.5,,,***,,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",FD,FOOD TECHNOLOGY,147.5,109.5,***,***,,,***,,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",IT,INFORMATION TECHNOLOGY,169.5,164,149.5,157,,,***,***,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",ME,MECHANICAL ENGINEERING,132,113,110.5,***,,,,,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",SC,Computer Science and Engineering (Cyber Security),166.5,160,141,155.5,,,***,100,140.5
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,149.5,138.5,137,122,,,103.5,106,
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",AE,AERONAUTICAL ENGINEERING,147,111.5,119.5,109.5,,,111.5,***,121
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,140.5,131,135.5,131,,,101.5,82,
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",CS,COMPUTER SCIENCE AND ENGINEERING,154.5,146.5,135,133,,,95,,
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,145.5,132,127.5,117.5,,,91.5,103.5,138
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,127,***,117,***,,,89.5,,88.5
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",IT,INFORMATION TECHNOLOGY,154,144.5,140,135.5,,,131,107.5,
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",ME,MECHANICAL ENGINEERING,98.5,***,93,***,,,***,85.5,
2729,"Nehru Institute of Engineering and Technology, Thirumalayampalayam Post, Coimbatore District 641105",MZ,Mechatronics Engineering,123.5,***,89,94.5,,,83,,
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,143.5,124.5,,109.5,,,96.5,103.5,
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",CS,COMPUTER SCIENCE AND ENGINEERING,182.5,151.5,141,140,,,128.5,95,98.5
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,137,128.5,109,113,,,95,130.5,
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,121.5,***,,***,,,***,119,
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",ME,MECHANICAL ENGINEERING,92.5,***,,***,,,80,,
2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",PD,PETRO CHEMICAL ENGINEERING,84,,,,,,***,,
2732,"Info Institute of Engineering, Sarkar Samakulam, Coimbatore District 641107",CS,COMPUTER SCIENCE AND ENGINEERING,130.5,93.5,***,***,,,***,***,
2732,"Info Institute of Engineering, Sarkar Samakulam, Coimbatore District 641107",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,84,***,,,,,,,
2732,"Info Institute of Engineering, Sarkar Samakulam, Coimbatore District 641107",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
2732,"Info Institute of Engineering, Sarkar Samakulam, Coimbatore District 641107",IT,INFORMATION TECHNOLOGY,135,103,,100,,,84,,
2732,"Info Institute of Engineering, Sarkar Samakulam, Coimbatore District 641107",ME,MECHANICAL ENGINEERING,,,,,,,,,
2733,"Angel College of Engineering and Technology, P.K.Palayam, Ugayanur Village, Tirupur District 641 665",CE,CIVIL ENGINEERING,***,,,,,,,,
2733,"Angel College of Engineering and Technology, P.K.Palayam, Ugayanur Village, Tirupur District 641 665",CS,COMPUTER SCIENCE AND ENGINEERING,116,***,,***,,,83,97,
2733,"Angel College of Engineering and Technology, P.K.Palayam, Ugayanur Village, Tirupur District 641 665",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,***,,,,,,,,
2733,"Angel College of Engineering and Technology, P.K.Palayam, Ugayanur Village, Tirupur District 641 665",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
2733,"Angel College of Engineering and Technology, P.K.Palayam, Ugayanur Village, Tirupur District 641 665",FT,FASHION TECHNOLOGY,83.5,***,,***,,,***,,
2733,"Angel College of Engineering and Technology, P.K.Palayam, Ugayanur Village, Tirupur District 641 665",ME,MECHANICAL ENGINEERING,***,,,,,,,,
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,160.5,154.5,149.5,139.5,,,***,,
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",CD,COMPUTER SCIENCE AND DESIGN,154,148,146,130,,,***,,
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",CS,COMPUTER SCIENCE AND ENGINEERING,167.5,158.5,155,150.5,,,***,***,
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,158,152.5,145.5,139,,,***,123,
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,149,140,124.5,131,,,,,
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",IT,INFORMATION TECHNOLOGY,164.5,157,137,152,,,88.5,,
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",ME,MECHANICAL ENGINEERING,114,***,,***,,,***,,
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",MO,Mechanical and Mechatronics Engineering (Additive Manufacturing),121.5,***,,***,,,,,
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",SB,Computer Science and Engineering (Internet of Things and Cyber Security including Block Chain Technology),160,152,147.5,143,,,***,,
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore District 641107",TS,Computer Science and Technology,156,150,143.5,135.5,,,***,,
2735,"Karpagam Institute of Technology, Seerapalayam Village, L&T By pass Road, Coimbatore District 641021",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,172,167.5,171.5,165.5,,,111.5,,
2735,"Karpagam Institute of Technology, Seerapalayam Village, L&T By pass Road, Coimbatore District 641021",CS,COMPUTER SCIENCE AND ENGINEERING,183.595,176.5,180.5,162.5,,,130,130,
2735,"Karpagam Institute of Technology, Seerapalayam Village, L&T By pass Road, Coimbatore District 641021",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,167,161.5,144.5,154.5,,,***,128.5,
2735,"Karpagam Institute of Technology, Seerapalayam Village, L&T By pass Road, Coimbatore District 641021",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,156,144.5,129,145,,,***,,
2735,"Karpagam Institute of Technology, Seerapalayam Village, L&T By pass Road, Coimbatore District 641021",IT,INFORMATION TECHNOLOGY,175.5,169.5,141,167.5,,,108,124.5,
2735,"Karpagam Institute of Technology, Seerapalayam Village, L&T By pass Road, Coimbatore District 641021",ME,MECHANICAL ENGINEERING,134.5,***,,***,,,,94,
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,168.5,159.5,164,143,,,***,,
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",BM,BIO MEDICAL ENGINEERING,155.5,137.5,,***,,,***,,
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,162,157,151.5,148.5,,,,,
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",CE,CIVIL ENGINEERING,129,***,,***,,,117,,
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",CS,COMPUTER SCIENCE AND ENGINEERING,173,163.5,156,150,,,95.5,***,
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,162,155.5,130.5,139,,,***,,
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,152,142.5,115,124,,,***,,
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",IT,INFORMATION TECHNOLOGY,169.5,162.5,137,144,,,***,122,
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",ME,MECHANICAL ENGINEERING,108.5,***,,***,,,***,,
2737,"Sri Sai Ranganathan Engineering College, Zahirnaickenpalayam Village, Viraliyur Post, Thondamuthur Via, Coimbatore District 641109",CE,CIVIL ENGINEERING,***,,,,,,,,
2737,"Sri Sai Ranganathan Engineering College, Zahirnaickenpalayam Village, Viraliyur Post, Thondamuthur Via, Coimbatore District 641109",CS,COMPUTER SCIENCE AND ENGINEERING,113.5,,,***,,,***,107.5,
2737,"Sri Sai Ranganathan Engineering College, Zahirnaickenpalayam Village, Viraliyur Post, Thondamuthur Via, Coimbatore District 641109",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,86.5,***,,,,,,,
2737,"Sri Sai Ranganathan Engineering College, Zahirnaickenpalayam Village, Viraliyur Post, Thondamuthur Via, Coimbatore District 641109",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,,
2737,"Sri Sai Ranganathan Engineering College, Zahirnaickenpalayam Village, Viraliyur Post, Thondamuthur Via, Coimbatore District 641109",IT,INFORMATION TECHNOLOGY,116,***,,***,,,***,,
2737,"Sri Sai Ranganathan Engineering College, Zahirnaickenpalayam Village, Viraliyur Post, Thondamuthur Via, Coimbatore District 641109",ME,MECHANICAL ENGINEERING,,,,,,,,,
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore District 641202",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,185,179.5,165.5,170,,,125,168.065,
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore District 641202",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),183.5,178.5,178,168.5,,,123.5,106,
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore District 641202",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,181,177,166,167.5,,,85,130.5,
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore District 641202",CO,COMPUTER AND COMMUNICATION ENGINEERING,186,180,177.5,166.5,,,110,135,
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore District 641202",CS,COMPUTER SCIENCE AND ENGINEERING,189,182.78,183.5,178.56,,,132.5,***,159.5
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore District 641202",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,180,177,163.5,168,,,***,***,131
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore District 641202",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,176,173.725,168.5,162,,,***,,
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore District 641202",IT,INFORMATION TECHNOLOGY,184,181.5,179,173,,,132,,
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore District 641202",ME,MECHANICAL ENGINEERING,165.5,158.5,144,152.5,,,***,,
2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam, Coimbatore District 641032",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,160.81,153.5,156.5,137,,,***,,
2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam, Coimbatore District 641032",AE,AERONAUTICAL ENGINEERING,142.5,101,101.5,***,,,***,,
2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam, Coimbatore District 641032",CS,COMPUTER SCIENCE AND ENGINEERING,158,149.5,139,145,,,***,,103
2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam, Coimbatore District 641032",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,152.5,147,144,134,,,***,,
2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam, Coimbatore District 641032",IT,INFORMATION TECHNOLOGY,161,151.5,137,146.5,,,102,,
2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam, Coimbatore District 641032",ME,MECHANICAL ENGINEERING,128,***,93.5,***,,,***,88,
2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam, Coimbatore District 641032",PH,PHARMACEUTICAL TECHNOLOGY,128,***,,96,,,***,,
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore District 642002",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,145.5,137,131.5,122.5,,,95.5,103.5,115.5
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore District 642002",CS,COMPUTER SCIENCE AND ENGINEERING,157.5,142.5,147.5,121.5,,,111,124.5,104.5
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore District 642002",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,137,123,108.5,90.5,,,94,109,99.5
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore District 642002",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,112,94,94,***,,,93,98.5,90
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore District 642002",IT,INFORMATION TECHNOLOGY,155,138.5,141,125,,,114.5,149.5,
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore District 642002",ME,MECHANICAL ENGINEERING,92.5,***,81.5,***,,,86.5,90,
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District 641105",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,142.5,125,130,108.5,,,***,87,120.5
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District 641105",AG,AGRICULTURAL ENGINEERING,120.5,83.5,***,***,,,100,119.5,108
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District 641105",BM,BIO MEDICAL ENGINEERING,172,113.5,115,107,,,***,154.99,
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District 641105",CE,CIVIL ENGINEERING,***,,,,,,,,
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District 641105",CS,COMPUTER SCIENCE AND ENGINEERING,145,131.5,136,121,,,***,,102.5
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District 641105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,141,121,136.5,117,,,106,117,
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District 641105",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,106.5,***,***,***,,,81.5,***,
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District 641105",FD,FOOD TECHNOLOGY,110.5,***,,***,,,***,,
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District 641105",ME,MECHANICAL ENGINEERING,107,***,,***,,,***,88,
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE), NH47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District 641105",SC,Computer Science and Engineering (Cyber Security),145.5,132,126.5,130,,,104,,
2744,"Adithya Institute of Technology, Kurumbapalayam Village, Coimbatore District 641107",CE,CIVIL ENGINEERING,***,,,,,,,,
2744,"Adithya Institute of Technology, Kurumbapalayam Village, Coimbatore District 641107",CS,COMPUTER SCIENCE AND ENGINEERING,142,128.5,,122.5,,,***,124,
2744,"Adithya Institute of Technology, Kurumbapalayam Village, Coimbatore District 641107",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,125.5,87.5,,102,,,***,,
2744,"Adithya Institute of Technology, Kurumbapalayam Village, Coimbatore District 641107",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,110,***,,***,,,,,91
2744,"Adithya Institute of Technology, Kurumbapalayam Village, Coimbatore District 641107",IT,INFORMATION TECHNOLOGY,149,125.5,***,129,,,***,133.5,
2744,"Adithya Institute of Technology, Kurumbapalayam Village, Coimbatore District 641107",ME,MECHANICAL ENGINEERING,85,,,***,,,***,,
2745,"Kathir College of Engineering, Neelambur, Avinashi Road, Coimbatore District 641062",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,136,115,124.5,100,,,94,97,
2745,"Kathir College of Engineering, Neelambur, Avinashi Road, Coimbatore District 641062",CS,COMPUTER SCIENCE AND ENGINEERING,144.5,124.5,***,123.5,,,***,127.5,
2745,"Kathir College of Engineering, Neelambur, Avinashi Road, Coimbatore District 641062",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,122,***,84.5,***,,,84,94,
2745,"Kathir College of Engineering, Neelambur, Avinashi Road, Coimbatore District 641062",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,98,***,,***,,,,***,
2745,"Kathir College of Engineering, Neelambur, Avinashi Road, Coimbatore District 641062",ME,MECHANICAL ENGINEERING,***,,,,,,,,
